% # columns="iteration, evaluation, void, void, void, xmean", seed=844030, Tue Jun 24 17:14:03 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 8 0 0 0 -5.476274819321837e-09 4.750785733048574e-08 2.1099168278434144 -5.6723683946491485
2 16 0 0 0 -1.4510352021428483e-08 5.0421052144129553e-08 2.56064046917094 -5.775906848231343
3 24 0 0 0 -1.1083602028381143e-08 2.4905980708828297e-08 1.6831112746524157 -6.279350518296477
4 32 0 0 0 -1.2280297980561471e-08 -9.844086478481e-09 1.0462140239648818 -6.463347872061776
5 40 0 0 0 -8.102573524129429e-09 -2.2624776710864742e-08 -0.5275380605346597 -6.218563623501079
6 48 0 0 0 -3.232758126412703e-08 -7.639623847520046e-08 -0.9332103511221905 -7.42684361115848
7 56 0 0 0 -4.6726248935417306e-08 -1.0701654605827381e-07 0.7795693971697051 -8.673236956828553
8 64 0 0 0 -3.294068391911337e-08 -1.1241674153441374e-07 0.8306885308951908 -8.492872523272343
9 72 0 0 0 -4.819000423168606e-08 -1.0085682146849678e-07 2.4799626549662475 -8.410405654015856
10 80 0 0 0 -6.399960407682234e-08 -9.716752052687926e-08 5.173367052624472 -9.622345923467307
11 88 0 0 0 -1.1411859900928556e-07 -8.190500910658285e-08 6.852047141975719 -10.143448455993212
12 96 0 0 0 -8.958730374284983e-08 -8.322252067881221e-08 9.27967695413074 -9.37429279276463
13 104 0 0 0 -8.756883135485744e-08 -9.659513465924443e-08 6.839123876768239 -9.611752444530897
14 112 0 0 0 -7.769939860661713e-08 -7.61165578344068e-08 4.534372002290945 -10.16647560570648
15 120 0 0 0 -8.416092187179663e-08 -9.928970102656042e-08 4.6282672788603385 -10.280092181362207
16 128 0 0 0 -9.886808823251466e-08 -1.034075268787435e-07 4.942850972956546 -12.790377456046734
17 136 0 0 0 -9.794582450031771e-08 -9.59992776596882e-08 2.929850681238368 -13.894995656696086
18 144 0 0 0 -9.826330270034245e-08 -1.0250831583879907e-07 3.990502920899054 -14.122565998380633
19 152 0 0 0 -9.523862175736662e-08 -8.938167716683627e-08 4.565284840482877 -13.869373639287804
20 160 0 0 0 -8.473912722773506e-08 -9.238171640226137e-08 2.20456060435414 -15.40759762855416
21 168 0 0 0 -9.781425258768475e-08 -1.0262749562515114e-07 2.5141317026514907 -17.277203529416177
22 176 0 0 0 -1.0778624101344696e-07 -1.1580858638761682e-07 1.722155477396599 -18.21514295269294
23 184 0 0 0 -9.041875368989071e-08 -1.163333702965639e-07 -1.0340377604298465 -18.738540378140318
24 192 0 0 0 -1.005663625964669e-07 -1.13325048307577e-07 0.6598016520547414 -17.918729893603896
25 200 0 0 0 -1.0070160362879016e-07 -1.0247043832626385e-07 0.7234232318297243 -18.089532460321205
26 208 0 0 0 -9.830823171783284e-08 -8.839361447917802e-08 1.1792301499948197 -18.74480334840935
27 216 0 0 0 -9.31587406684745e-08 -9.310605104520383e-08 0.527791650836317 -19.72287460784881
28 224 0 0 0 -9.180805443035778e-08 -9.15084354123766e-08 1.1191361949557164 -19.555932415475034
29 232 0 0 0 -1.0108808035763638e-07 -1.0202498867148423e-07 0.41666482346620015 -21.948869975932112
30 240 0 0 0 -1.0094370526181421e-07 -1.0180281378304666e-07 0.5445639589153853 -21.254224415813848
31 248 0 0 0 -9.776676945050285e-08 -9.901435450554062e-08 0.7166784005692545 -21.474298473662422
32 256 0 0 0 -1.0686887028644827e-07 -1.0456982842279626e-07 0.48589193621136784 -21.730093774602327
33 264 0 0 0 -1.0494895601220608e-07 -1.0479508474313301e-07 0.41835319993677367 -22.905294083667094
34 272 0 0 0 -1.094062414358765e-07 -1.0500446841083605e-07 -0.17832749433759262 -22.979618881003617
35 280 0 0 0 -1.0292430527696369e-07 -1.0139762965460916e-07 0.08301328920822994 -23.06095448051983
36 288 0 0 0 -1.0028167056296703e-07 -9.883343372763691e-08 -0.05527905816503362 -22.962416582553807
37 296 0 0 0 -1.0748165310985794e-07 -1.0278273591013817e-07 0.11383482712054324 -22.64467022194379
38 304 0 0 0 -1.0699496851802905e-07 -1.0126781633479279e-07 0.05306688840642509 -22.676849991240115
39 312 0 0 0 -1.0435270266941465e-07 -1.0140508148925568e-07 0.033419037955207884 -22.661017945476594
40 320 0 0 0 -1.0478323339070161e-07 -1.0120895112341442e-07 0.07997483937673004 -22.686723903136958
41 328 0 0 0 -1.0352716974445733e-07 -1.0071644320879958e-07 0.15483463819815635 -22.739149603547844
42 336 0 0 0 -1.0096426294248586e-07 -9.901930602096184e-08 0.155838197491669 -22.654934595520775
43 344 0 0 0 -1.0453505842150782e-07 -1.0171704331286253e-07 0.02522365184839026 -22.569107781348343
44 352 0 0 0 -1.0531298374864287e-07 -1.0277340650126127e-07 0.1072002115576668 -22.70218509040287
45 360 0 0 0 -1.0420093154462748e-07 -1.0259681925214156e-07 -0.014303962448176034 -22.7269909709385
46 368 0 0 0 -1.0416807256345772e-07 -1.02208036830099e-07 -0.12241813964035478 -22.72340240701116
47 376 0 0 0 -1.0501614080637551e-07 -1.0200885168777981e-07 -0.1427516861867418 -22.74559600636678
48 384 0 0 0 -1.0673239025012005e-07 -1.03415816894309e-07 -0.2255097760741442 -22.7961904481386
49 392 0 0 0 -1.028240213690153e-07 -9.956124621706336e-08 -0.22272894024456685 -22.83798597366728
50 400 0 0 0 -1.0267335323132719e-07 -9.903667916125022e-08 -0.1884141294408214 -22.86928724550703
50 400 0 0 0 -1.0267335323132719e-07 -9.903667916125022e-08 -0.1884141294408214 -22.86928724550703
