% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=844030, Tue Jun 24 17:14:03 2025
1 8 -0.1564259866987469 -0.09636066587161224 -0.021968483084547637 0.05388572465114239 0.9021422267691631 0.9592935080843569 1.0257450950675209 1.1016997630807164
2 16 -0.1564259866987469 -0.09636066587161224 -0.021968483084547637 0.05388572465114239 0.9021422267691631 0.9592935080843569 1.0257450950675209 1.1016997630807164
3 24 -0.1564259866987469 -0.09636066587161224 -0.021968483084547637 0.05388572465114239 0.9021422267691631 0.9592935080843569 1.0257450950675209 1.1016997630807164
4 32 -0.1564259866987469 -0.09636066587161224 -0.021968483084547637 0.05388572465114239 0.9021422267691631 0.9592935080843569 1.0257450950675209 1.1016997630807164
5 40 -0.5389803575080179 -0.39900643782685336 0.0491818521351577 0.15979036865453963 0.6316548607744018 0.9112104204616157 1.007663771439921 1.3248854404172885
6 48 -0.5389803575080179 -0.39900643782685336 0.0491818521351577 0.15979036865453963 0.6316548607744018 0.9112104204616157 1.007663771439921 1.3248854404172885
7 56 -0.5389803575080179 -0.39900643782685336 0.0491818521351577 0.15979036865453963 0.6316548607744018 0.9112104204616157 1.007663771439921 1.3248854404172885
8 64 -0.5389803575080179 -0.39900643782685336 0.0491818521351577 0.15979036865453963 0.6316548607744018 0.9112104204616157 1.007663771439921 1.3248854404172885
9 72 -0.54928271234855 -0.4344973999564253 0.25494567789411937 0.2941898333413734 0.6253839731199992 0.8231242380808862 0.9470874361825821 1.4263193061420392
10 80 -0.54928271234855 -0.4344973999564253 0.25494567789411937 0.2941898333413734 0.6253839731199992 0.8231242380808862 0.9470874361825821 1.4263193061420392
11 88 -0.54928271234855 -0.4344973999564253 0.25494567789411937 0.2941898333413734 0.6253839731199992 0.8231242380808862 0.9470874361825821 1.4263193061420392
12 96 -0.54928271234855 -0.4344973999564253 0.25494567789411937 0.2941898333413734 0.6253839731199992 0.8231242380808862 0.9470874361825821 1.4263193061420392
13 104 -0.47776342567435437 -0.3930686905071046 0.1387451979871625 0.2863588644811051 0.659400726959359 0.8431475029349207 0.9881077282705801 1.3703780817394995
14 112 -0.47776342567435437 -0.3930686905071046 0.1387451979871625 0.2863588644811051 0.659400726959359 0.8431475029349207 0.9881077282705801 1.3703780817394995
15 120 -0.47776342567435437 -0.3930686905071046 0.1387451979871625 0.2863588644811051 0.659400726959359 0.8431475029349207 0.9881077282705801 1.3703780817394995
16 128 -0.47776342567435437 -0.3930686905071046 0.1387451979871625 0.2863588644811051 0.659400726959359 0.8431475029349207 0.9881077282705801 1.3703780817394995
17 136 -0.32738008704725546 -0.2710810273240514 0.020755000310546418 0.14428103601205072 0.7355884023670766 0.8910261727834851 1.104836799233879 1.2017976987731769
18 144 -0.32738008704725546 -0.2710810273240514 0.020755000310546418 0.14428103601205072 0.7355884023670766 0.8910261727834851 1.104836799233879 1.2017976987731769
19 152 -0.32738008704725546 -0.2710810273240514 0.020755000310546418 0.14428103601205072 0.7355884023670766 0.8910261727834851 1.104836799233879 1.2017976987731769
20 160 -0.32738008704725546 -0.2710810273240514 0.020755000310546418 0.14428103601205072 0.7355884023670766 0.8910261727834851 1.104836799233879 1.2017976987731769
21 168 -0.3717572537685442 -0.3627577800790469 -0.06587493478499235 0.3467024288710607 0.7213139682325165 0.7323277597506141 1.1670851100912145 1.2575033031108445
22 176 -0.3717572537685442 -0.3627577800790469 -0.06587493478499235 0.3467024288710607 0.7213139682325165 0.7323277597506141 1.1670851100912145 1.2575033031108445
23 184 -0.3717572537685442 -0.3627577800790469 -0.06587493478499235 0.3467024288710607 0.7213139682325165 0.7323277597506141 1.1670851100912145 1.2575033031108445
24 192 -0.3717572537685442 -0.3627577800790469 -0.06587493478499235 0.3467024288710607 0.7213139682325165 0.7323277597506141 1.1670851100912145 1.2575033031108445
25 200 -0.5132560786965383 -0.3250057228937137 -0.17931125898614966 0.34812990738272975 0.5779912433085825 0.7874005561088013 1.1355558323718504 1.3253072996344746
26 208 -0.5132560786965383 -0.3250057228937137 -0.17931125898614966 0.34812990738272975 0.5779912433085825 0.7874005561088013 1.1355558323718504 1.3253072996344746
27 216 -0.5132560786965383 -0.3250057228937137 -0.17931125898614966 0.34812990738272975 0.5779912433085825 0.7874005561088013 1.1355558323718504 1.3253072996344746
28 224 -0.5132560786965383 -0.3250057228937137 -0.17931125898614966 0.34812990738272975 0.5779912433085825 0.7874005561088013 1.1355558323718504 1.3253072996344746
29 232 -0.616727098450669 -0.36729973945176214 -0.06643988669323789 0.21567788388932557 0.5359120023573432 0.8002970344935112 1.1707647792284612 1.3044664863569193
30 240 -0.616727098450669 -0.36729973945176214 -0.06643988669323789 0.21567788388932557 0.5359120023573432 0.8002970344935112 1.1707647792284612 1.3044664863569193
31 248 -0.616727098450669 -0.36729973945176214 -0.06643988669323789 0.21567788388932557 0.5359120023573432 0.8002970344935112 1.1707647792284612 1.3044664863569193
32 256 -0.616727098450669 -0.36729973945176214 -0.06643988669323789 0.21567788388932557 0.5359120023573432 0.8002970344935112 1.1707647792284612 1.3044664863569193
33 264 -0.6760458752055627 -0.2864974121546565 -0.04395498154287948 0.12218959197462709 0.5396387259092456 0.8542986714941477 1.1100610301686127 1.3216385037836094
34 272 -0.6760458752055627 -0.2864974121546565 -0.04395498154287948 0.12218959197462709 0.5396387259092456 0.8542986714941477 1.1100610301686127 1.3216385037836094
35 280 -0.6760458752055627 -0.2864974121546565 -0.04395498154287948 0.12218959197462709 0.5396387259092456 0.8542986714941477 1.1100610301686127 1.3216385037836094
36 288 -0.6760458752055627 -0.2864974121546565 -0.04395498154287948 0.12218959197462709 0.5396387259092456 0.8542986714941477 1.1100610301686127 1.3216385037836094
37 296 -0.6718734396060936 -0.41433041472843246 0.018607230724171205 0.1757261713953757 0.5719571976148388 0.7542379213003854 1.1510200690665988 1.333845164468116
38 304 -0.6718734396060936 -0.41433041472843246 0.018607230724171205 0.1757261713953757 0.5719571976148388 0.7542379213003854 1.1510200690665988 1.333845164468116
39 312 -0.6718734396060936 -0.41433041472843246 0.018607230724171205 0.1757261713953757 0.5719571976148388 0.7542379213003854 1.1510200690665988 1.333845164468116
40 320 -0.6718734396060936 -0.41433041472843246 0.018607230724171205 0.1757261713953757 0.5719571976148388 0.7542379213003854 1.1510200690665988 1.333845164468116
41 328 -0.6462013182298838 -0.6213977176709558 0.03056452849698308 0.12952057624693997 0.5655681920196847 0.6383871968705523 1.231777245105414 1.3248846083670311
42 336 -0.6462013182298838 -0.6213977176709558 0.03056452849698308 0.12952057624693997 0.5655681920196847 0.6383871968705523 1.231777245105414 1.3248846083670311
43 344 -0.6462013182298838 -0.6213977176709558 0.03056452849698308 0.12952057624693997 0.5655681920196847 0.6383871968705523 1.231777245105414 1.3248846083670311
44 352 -0.6462013182298838 -0.6213977176709558 0.03056452849698308 0.12952057624693997 0.5655681920196847 0.6383871968705523 1.231777245105414 1.3248846083670311
45 360 -0.8193678029223441 -0.42250776564089915 0.33933507457651035 0.3402837116130741 0.4153126111632731 0.7557007142637061 0.9771433354569525 1.5171100050563675
46 368 -0.8193678029223441 -0.42250776564089915 0.33933507457651035 0.3402837116130741 0.4153126111632731 0.7557007142637061 0.9771433354569525 1.5171100050563675
47 376 -0.8193678029223441 -0.42250776564089915 0.33933507457651035 0.3402837116130741 0.4153126111632731 0.7557007142637061 0.9771433354569525 1.5171100050563675
