% # columns="iter, evals, sigma, 0, fitness, xbest" seed=844030, Tue Jun 24 17:14:03 2025, <python>{}</python>
1 8 0.36245276655551584 0 153.00000000000006 2.3731218117551374e-08 4.0941012045995854e-08 2.2063169552608253 -6.353649594854936
2 16 0.3710950165356355 0 162.99999999999994 1.3721479829659305e-08 5.461994596235396e-08 3.6932736932052803 -5.602282770300375
3 24 0.39861327506030886 0 143.00000000000003 2.2079983026262105e-08 2.8627353096282598e-08 1.4741199017942404 -7.279529041248866
4 32 0.49741686170085414 0 126.00000000000003 2.0163536859787598e-08 1.1134155082965837e-08 0.10484659912568789 -6.985502078855247
5 40 0.5690393746566557 0 110.0 1.3762440267124257e-08 1.1612239536901833e-08 1.6116201515502697 -6.231081483711442
6 48 0.7020724201831106 0 68.99999999999999 8.091757305716868e-09 1.052143844745561e-09 0.20571319209402883 -7.462909849613355
7 56 0.8278412736484199 0 69.99999999999996 4.598825850623853e-09 1.6215584076545952e-09 1.5423209621665774 -8.783776665988128
8 64 0.7825346397962133 0 89.00000000000001 9.615889604529609e-09 2.903360379390118e-09 2.1883710225363178 -6.887801950810607
9 72 0.7176727402073935 0 78.00000000000003 3.0051733895451353e-09 1.0505841657044747e-09 3.684645735677501 -6.872500763396119
10 80 0.8050499009642642 0 91.00000000000006 4.07175243470358e-09 1.1238918800425605e-09 4.914127493645788 -9.965833961464291
11 88 1.0773156973919025 0 85.00000000000003 3.2429202858277416e-09 1.1891281402483852e-09 5.316273162366271 -9.625208566124575
12 96 1.1104065771988125 0 72.0 1.1394878414990176e-09 1.692497463454171e-09 8.013234975206665 -9.55510217271021
13 104 0.854963771095088 0 67.00000000000006 2.5297261778748684e-09 1.708174008632123e-09 6.536035592736171 -9.669877447764575
14 112 0.8380935961010324 0 50.00000000000005 4.32773206471502e-09 2.9263013077005553e-09 4.930326824459147 -9.72277561109154
15 120 0.6947432397004666 0 52.99999999999996 2.4448979199361437e-09 1.0225739239416618e-09 3.46157559755704 -9.054439106709987
16 128 0.7944930469496349 0 31.999999999999968 1.065846590587942e-09 1.402407256915256e-09 7.2711216672378685 -7.385783275693093
17 136 0.901874791882814 0 26.000000000000046 2.293339633755431e-09 1.163666175167342e-09 3.602239327137246 -8.945542868319716
18 144 0.806600453553618 0 33.00000000000004 1.0004598795526152e-09 1.0155137478541217e-09 3.237193102723979 -5.351106831083062
19 152 0.6905623463220972 0 31.999999999999968 1.2268778778279861e-09 1.0995506540500225e-09 3.7893640780732207 -5.645514681872809
